白名单,#genre#
小虎牙-a2yKCay99R,https://www.goodiptv.club/huya/21954527
猜你知道,https://www.goodiptv.club/huya/20985825
藐姑檐户下,https://www.goodiptv.club/huya/30080149
飞鸟鸣春小满日,https://www.goodiptv.club/huya/29982646
华视-高分好片,https://www.goodiptv.club/huya/23352530
吹绿令人老,https://www.goodiptv.club/huya/21059613
君临剧良心,https://www.goodiptv.club/huya/24884368
牙缝多了根青菜,https://www.goodiptv.club/huya/11352877
就爱看电视,https://www.goodiptv.club/huya/21059545
是红鲤鱼绿鲤鱼与驴,https://www.goodiptv.club/huya/21059561
无心说,https://www.goodiptv.club/huya/20985772
调查团,https://www.goodiptv.club/huya/20969117
语之不顾细谨,https://www.goodiptv.club/huya/26355785
给生活加点笑,https://www.goodiptv.club/huya/20985764
人类观察员love,https://www.goodiptv.club/huya/29982628
蝉噪见之矣,https://www.goodiptv.club/huya/29982609
有点意思,https://www.goodiptv.club/huya/20985824
拉美小姐姐Walesk,https://www.goodiptv.club/huya/29982634
我是一颗小虎牙,https://www.goodiptv.club/huya/24314162
小当家动漫社,https://www.goodiptv.club/huya/24257300
钱丢丢丢,https://www.goodiptv.club/huya/20969127
加点吉拿棒,https://www.goodiptv.club/huya/20985782
ddd,https://www.goodiptv.club/huya/22024989
凤洋村贾克斯,https://www.goodiptv.club/huya/29982661
心动好剧,https://www.goodiptv.club/huya/26355781
最美不过保时捷,https://www.goodiptv.club/huya/26355810
苏仨,https://www.goodiptv.club/huya/11601972
蛇猴豹,https://www.goodiptv.club/huya/30080191
梦儿,https://www.goodiptv.club/huya/20969102
天水慢直播,https://www.goodiptv.club/huya/29465899
君临剧美丽,https://www.goodiptv.club/huya/24879375
薰衣草雀,https://www.goodiptv.club/huya/30080143
竹叶青说球,https://www.goodiptv.club/huya/29982604
颜值鼓手,https://www.goodiptv.club/huya/21241785
上山鱼香,https://www.goodiptv.club/huya/26355798
阿飞,https://www.goodiptv.club/huya/11352934
校长莫开腔,https://www.goodiptv.club/huya/20969120
blue声色,https://www.goodiptv.club/huya/21241831
爱豆来了,https://www.goodiptv.club/huya/20432236
童可可,https://www.goodiptv.club/huya/11352967
母胎solo二百年,https://www.goodiptv.club/huya/11601982
我是一颗小虎牙,https://www.goodiptv.club/huya/24314166
华视-猜你喜欢,https://www.goodiptv.club/huya/23352563
西忆故人喧昨晚,https://www.goodiptv.club/huya/26355804
油麻地糖水铺,https://www.goodiptv.club/huya/23734223
街头唱歌,https://www.goodiptv.club/huya/20985812
我是一颗小虎牙,https://www.goodiptv.club/huya/24314157
高山流水梦,https://www.goodiptv.club/huya/30080174
前沿旅行社,https://www.goodiptv.club/huya/20985854
心心念念患者,https://www.goodiptv.club/huya/21241807
徒步喜马拉雅,https://www.goodiptv.club/huya/24609811
大头猴足球,https://www.goodiptv.club/huya/29982605
D3ath-亡魂,https://www.goodiptv.club/huya/11342437
正经纪录片,https://www.goodiptv.club/huya/23860049
放轻松RELAX,https://www.goodiptv.club/huya/20985801
斯国一,https://www.goodiptv.club/huya/11352905
野味小生共江湖同醉,https://www.goodiptv.club/huya/21059631
感此芳树下,https://www.goodiptv.club/huya/651536
我爱佩小西,https://www.goodiptv.club/huya/23863822
听见歌声,https://www.goodiptv.club/huya/21241793
我是一颗小虎牙,https://www.goodiptv.club/huya/21059597
请叫我大猪逸,https://www.goodiptv.club/huya/21059617
HowFun,https://www.goodiptv.club/huya/20985796
其意,https://www.goodiptv.club/huya/20969128
鬼畜娘,https://www.goodiptv.club/huya/21241803
邓潇,https://www.goodiptv.club/huya/20985771
鲁智深拔杨柳,https://www.goodiptv.club/huya/21059569
脑壳不太好,https://www.goodiptv.club/huya/11602042
小虎牙-5W3JAeeEfC,https://www.goodiptv.club/huya/22360453
科技宅男,https://www.goodiptv.club/huya/20985785
经典港片轮播,https://www.goodiptv.club/huya/23865086
芦苇微微的弟子,https://www.goodiptv.club/huya/21059558
JuicyM,https://www.goodiptv.club/huya/21241798
电视城打工人,https://www.goodiptv.club/huya/23824171
小虎牙-dTyPjS9FGm,https://www.goodiptv.club/huya/20985865
排球太燃了,https://www.goodiptv.club/huya/30080166
虎牙音乐,https://www.goodiptv.club/huya/880207
狼爸爸,https://www.goodiptv.club/huya/20985780
缇兰传奇,https://www.goodiptv.club/huya/30080178
仰望星空慢直播,https://www.goodiptv.club/huya/29465892
小琦琪,https://www.goodiptv.club/huya/21241819
此人皆怪怒,https://www.goodiptv.club/huya/26355779
只爱评书,https://www.goodiptv.club/huya/20985827
锦唐空间,https://www.goodiptv.club/huya/20969133
秋波我食兮,https://www.goodiptv.club/huya/29982638
马克婷日常,https://www.goodiptv.club/huya/20985774
口袋妖怪COVER,https://www.goodiptv.club/huya/21241789
耶溪猫狮,https://www.goodiptv.club/huya/26355782
亮哥讲电影2,https://www.goodiptv.club/huya/21059622
HitFM,https://www.goodiptv.club/huya/21610797
港剧一家人,https://www.goodiptv.club/huya/23903152
吾聊电影2,https://www.goodiptv.club/huya/29982684
壹车,https://www.goodiptv.club/huya/20969124
梦幻之源宠7,https://www.goodiptv.club/huya/29982608
小虎牙-2Nw7CSd9z0,https://www.goodiptv.club/huya/880256
Zyn,https://www.goodiptv.club/huya/20985781
Fight、Girl,https://www.goodiptv.club/huya/11352895
我是一颗小虎牙,https://www.goodiptv.club/huya/21059616
宝玉不姓贾,https://www.goodiptv.club/huya/20985866
我是一颗小虎牙,https://www.goodiptv.club/huya/24314159
最篮球,https://www.goodiptv.club/huya/29982651
主播黑猫,https://www.goodiptv.club/huya/11352896
君临剧聪明,https://www.goodiptv.club/huya/24888173
涵九九是九九,https://www.goodiptv.club/huya/29982647
主机音乐,https://www.goodiptv.club/huya/21241791
UniqueToo,https://www.goodiptv.club/huya/20985806
一起看短剧,https://www.goodiptv.club/huya/11352887
溪水潺潺公子,https://www.goodiptv.club/huya/30080175
我是一颗小虎牙,https://www.goodiptv.club/huya/21241845
户外寻宝,https://www.goodiptv.club/huya/20985859
我是一颗小虎牙,https://www.goodiptv.club/huya/19077705
奇遇公主,https://www.goodiptv.club/huya/30080156
鲨手不太冷的影迷,https://www.goodiptv.club/huya/21059586
贷款小说家,https://www.goodiptv.club/huya/30080249
国乒小分队,https://www.goodiptv.club/huya/30080171
滴妹,https://www.goodiptv.club/huya/20985788
我是一颗小虎牙,https://www.goodiptv.club/huya/20985765
河声云梦泽,https://www.goodiptv.club/huya/29982614
沐小错,https://www.goodiptv.club/huya/11352956
田园生活分享,https://www.goodiptv.club/huya/20969145
颜值DJ,https://www.goodiptv.club/huya/21241770
池边苏尔,https://www.goodiptv.club/huya/26355821
野外生存技巧,https://www.goodiptv.club/huya/24609809


https://live.freetv.top/douyuyqk.m3u,#genre#
渔村小马,https://www.goodiptv.club/douyu/1447771
白燥No1,https://www.goodiptv.club/douyu/280064


http://wx.thego.cn/hk.txt,#genre#
https://live.zhoujie218.top/tv/iptv4.txt,#genre#
风云剧场,http://120.238.94.10:9901/tsfile/live/1090_1.m3u8
风云音乐,http://120.238.94.10:9901/tsfile/live/1089_1.m3u8
苏州4K,https://tylive.kan0512.com/norecord/csztv4k_4k.m3u8
东森洋片,http://free.cnlive.club/channel/n7160b4.m3u8
末日电影合集,http://www.douzhicloud.site:35455/yy/1354889019
枪战电影,http://www.douzhicloud.site:35455/huya/21059579
广东少儿,http://gmxw.7766.org:808/hls/175/index.m3u8
精灵宝可梦,http://www.douzhicloud.site:35455/huya/23749096
东莞新闻综合,https://stream.sun0769.com/dgrtv1/mp4tv1_800/index.m3u8
句容党建,http://jrlive.jrntv.com:80/live/dangjian/playlist.m3u8
句容党建,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8
合肥新闻,http://vapi.91kds.cc/live1/udp.m3u8?ip=anhui-dx&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=238.1.78.111:6760
安徽导视,http://dspdhls.appcoo.com:8888/live/dspd/index.m3u8
武进新闻,http://live.wjyanghu.com/live/CH1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
镇江新闻综合,http://cm-wshls.homecdn.com/live/2aa50.m3u8
镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8?wsSession=a263bdc5a26cd01b57a80359-170493712215358
项城新闻,@http://live.dxhmt.cn:9081/tv/11681-1.m3u8
项城新闻,@http://p2.weizan.cn/978354/131995006225520039/live.m3u8
兵团五师双河影,https://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8?zxinjd


https://tv.850930.xyz/kdsb.txt,#genre#
苏州修复4K,http://106.53.99.30/tv/api.php?id=sztv4k
河北电视4K,http://106.53.99.30/tv/api.php?id=hebtv4k
广州电视4K,http://8.138.7.223/tv/gd.php?id=gz4k
广州电视4K,http://8.138.7.223/tv/gd.php?id=gztv5
CCTV13新闻FHD,http://106.53.99.30/tv/api.php?id=cctv13
河南卫视FHD,http://106.53.99.30/tv/api.php?id=henws
海南卫视FHD,http://106.53.99.30/tv/api.php?id=hinws
藏语卫视FHD,http://106.53.99.30/tv/api.php?id=zyws
山东教育卫视HD,http://106.53.99.30/tv/api.php?id=sdetv
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612419/live.m3u8
无线华丽,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
中天娱乐HD,http://61.221.215.25:8800/hls/47/index.m3u8
韩国|KBS24,http://8.138.7.223/tv/korea.php?id=31
韩国|KBSDrama,http://8.138.7.223/tv/korea.php?id=32
韩国|KBSLife,http://8.138.7.223/tv/korea.php?id=35
韩国|KBSWorld,http://8.138.7.223/tv/korea.php?id=37
韩国|BBS,http://8.138.7.223/tv/korea.php?id=1
韩国|EBS1,http://8.138.7.223/tv/korea.php?id=7
韩国|TVN4,http://210.210.155.35/dr9445/h/h20/index.m3u8
韩国|TVN4,http://210.210.155.35:80/dr9445/h/h20/02.m3u8
韩国|tvN5,https://d2zyqoz1zsj2mq.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-i9yul1lyegl6e-ssai-prd/6d07fe2a_003a_4879_acfc_44e3c3c10f03/hls/playlist.m3u8?韩国|tvN Movies
四海钓鱼,http://8.138.7.223/tv/migu3.php?id=shdy
徐州新闻综合,http://8.138.7.223/tv/migu3.php?id=xzxwzh
经典深圳旁边电影,http://8.138.7.223/tv/migu3.php?id=jdxgdy
广东大湾区卫视,http://183.11.239.36:808/hls/132/index.m3u8
CCTV5测试,http://183.11.239.36:808/hls/93/index.m3u8
CCTV6测试,http://183.11.239.36:808/hls/94/index.m3u8
少年歌行,http://jiaojirentv.top/2020/yy.php?id=1354806550
且试天下,http://jiaojirentv.top/2020/yy.php?id=29067083
短剧轮播,http://jiaojirentv.top/2020/yy.php?id=1382881708
CCTV5+HD,http://120.76.248.139/live/bfgd/4200000246.m3u8
北京|北京纪实科教,http://120.76.248.139/live/bfgd/4200000113.m3u8
重庆|重庆汽摩,http://120.76.248.139/live/bfgd/4200000168.m3u8
东南卫视HD,http://120.76.248.139/live/bfgd/4200000483.m3u8
贵州卫视HD,http://120.76.248.139/live/bfgd/4200000101.m3u8
江西卫视HD,http://120.76.248.139/live/bfgd/4200000098.m3u8
辽宁|辽宁北方,http://120.76.248.139/live/bfgd/4200000071.m3u8
辽宁|朝阳新闻综合,http://120.76.248.139/live/bfgd/4200000282.m3u8
辽宁|辽宁都市,http://120.76.248.139/live/bfgd/4200000610.m3u8
辽宁|辽宁都市,http://120.76.248.139/live/bfgd/4200000068.m3u8
辽宁|辽宁公共,http://120.76.248.139/live/bfgd/4200000481.m3u8
辽宁|辽宁公共,http://120.76.248.139/live/bfgd/4200000077.m3u8
辽宁|辽宁经济,http://120.76.248.139/live/bfgd/4200000076.m3u8
辽宁|辽宁教育青少,http://120.76.248.139/live/bfgd/4200000075.m3u8
辽宁|辽宁生活,http://120.76.248.139/live/bfgd/4200000073.m3u8
辽宁|辽宁影视剧,http://120.76.248.139/live/bfgd/4200000070.m3u8
海南卫视HD,http://120.76.248.139/live/bfgd/4200000473.m3u8
山东卫视HD,http://120.76.248.139/live/bfgd/4200000099.m3u8
北京文艺,http://8.138.7.223/tv/bj.php?id=0002
北京休闲体育,http://8.138.7.223/tv/bj.php?id=0003
北京影视,http://8.138.7.223/tv/bj.php?id=0004
北京纪实科教,http://8.138.7.223/tv/bj.php?id=0009
北京国际,http://8.138.7.223/tv/bj.php?id=0010
百姓健康,http://8.138.7.223/tv/bj.php?id=bxjk
顺义综合,http://8.138.7.223/tv/bj.php?id=bjsy
延庆TV,http://8.138.7.223/tv/bj.php?id=yanqing
武清电视台,https://tvpull.smartwq.cn/wqlive/convergencemedia/playlist.m3u8
河北经济,http://8.138.7.223/tv/heb.php?id=00022
河北影视,http://8.138.7.223/tv/heb.php?id=00042
河北少儿,http://8.138.7.223/tv/heb.php?id=00052
河北公共,http://8.138.7.223/tv/heb.php?id=00062
河北三民,http://8.138.7.223/tv/heb.php?id=00072
昌黎电视台,http://8.138.7.223/tv/heb.php?id=0407
南和综合,http://8.138.7.223/tv/heb.php?id=0506
涞源综合,http://8.138.7.223/tv/heb.php?id=0608
青县新闻,http://8.138.7.223/tv/heb.php?id=0905
肃宁综合,http://8.138.7.223/tv/heb.php?id=0907
黎城综合频道,http://111.53.96.67:8081/live/1/index.m3u8
武乡融媒体,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
延边敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8
哈尔滨综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8
绥化新闻综合,https://liveplaysr.dbw.cn/lsdream/amzPoBP/1000/live.m3u8
上海五星体育,http://106.53.99.30/tv/hot.php?id=wxty
上海新闻综合FHD,http://106.53.99.30/tv/migu.php?id=0075
上视东方影视FHD,http://106.53.99.30/tv/migu.php?id=0076
上海第一财经SD,http://106.53.99.30/tv/migu.php?id=0077
上海东方影视,http://106.53.99.30/tv/hot.php?id=shys
乐游,http://106.53.99.30/tv/hot.php?id=ly
东方购物,http://ocj2.kksmg.com/ocj2/ocj2.m3u8
南京六合新闻综合,http://p2hs.vzan.com/720020/432453820030502236/live.m3u8
徐州新闻综合,http://tvbox6.icu/tv/migu.php?id=xzxwzh
连云港新闻综合,http://tvbox6.icu/tv/migu.php?id=lygxwzh
扬州3套生活,http://cm-wshls.homecdn.com/8bf.m3u8
扬州江都频道,http://cm-wshls.homecdn.com/8c1.m3u8
镇江-3,http://zjtv-wshls.homecdn.com/live/2aa58.m3u8
泰州新闻综合,http://tvbox6.icu/tv/migu.php?id=tzxwzh
宿迁新闻综合,http://tvbox6.icu/tv/migu.php?id=sqxwzh
临洮电视台,http://tvbox6.icu/tv/migu.php?id=lttv
泰州-1,http://stream1.mytaizhou.net/xwzhnew/playlist.m3u8
钱江频道,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
教科影视,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
新闻频道,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
少儿频道,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
国际频道,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
淳安新闻综合,https://player.dnsget.org/新闻综合.php
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
绍兴上虞影视,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
绍兴嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
金华武义,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
金华兰溪,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
金华东阳影视,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
衢州开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8
衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
衢州龙游综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
丽水缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
丽水龙泉综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
丽水青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
丽水庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
丽水松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
丽水遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
丽水云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
永嘉新闻,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
龙游生活,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
舟山嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
广德生活频道,https://live.gdtv.ah.cn/live/shenghuoTV.m3u8
无为综合,https://ahlive.ahwanyun.cn/live/3065a7fde2f9429fb63898670bec988e/hls.m3u8
无为综合,http://8.138.7.223/【公众号：榴芒电视】/ahwanyun.php?id=wwzh
颍上新闻综合,http://8.138.7.223/【公众号：榴芒电视】/ahwanyun.php?id=yszh
灵璧县电视台,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8
固镇县电视台,http://www.guzhenm.com:7001/hls/hd-live.m3u8
福州新闻,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
河南|禹州综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8
潜江综合,https://p2hs.vzan.com/slowlive/481008854192202056/live.m3u8
巴东综合,https://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_3522.m3u8?auth_key=4860354782-0-0-0bc026e554be331e11f9118a5507dbd6&extra_key=du5v5yekM-ggopdZ_sngtTZ65Uth9WDHICSAwr25ENDQIdlV3Yd2lHeLSlp5B8KLBoWG0nmJUj1QO75vWPg_oNJJLOYxRTOV57psEWQI4qKLGvWzL9PBysSluKuq-Ux9lJltJgQb5lWNdWOKYZiLcxSGG_008O5kq4mJC8KOxeo
广东珠江频道,http://8.138.7.223/tv/gd.php?id=0002
汕头综合频道,http://8.138.7.223/tv/gd.php?id=0401
东莞综合,https://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
怀柔综合,http://www.zqhjtv.com/hls/hjzhpd.m3u8
海口新闻综合,http://8.138.7.223/tv/hainan.php?id=hktv1
海口城乡经济,http://8.138.7.223/tv/hainan.php?id=hktv2
海口生活娱乐,http://8.138.7.223/tv/hainan.php?id=hktv3
海口新闻综合,http://8.138.7.223/tv/hainan.php?id=hktv11
海口城乡经济,http://8.138.7.223/tv/hainan.php?id=hktv21
海口生活娱乐,http://8.138.7.223/tv/hainan.php?id=hktv31
海口新闻综合,http://8.138.7.223/tv/hainan.php?id=hktv12
海口城乡经济,http://8.138.7.223/tv/hainan.php?id=hktv22
海口生活娱乐,http://8.138.7.223/tv/hainan.php?id=hktv32
重庆新闻,http://8.138.7.223/tv/cbg.php?id=3
重庆新闻,http://8.138.7.223/tv/cbg2.php
武隆综合,https://yypull.cbg.cn/applive/wltvzh/playlist.m3u8
永川综合,https://yypull.cbg.cn/applive/yctv01/playlist.m3u8
酉阳综合,https://yypull.cbg.cn/applive/youytv01/playlist.m3u8
忠县综合,https://yypull.cbg.cn/applive/zxtv2/playlist.m3u8
成都新闻综合,http://8.138.7.223/tv/cditv.php?id=cdxwzh
成都经济资讯,http://8.138.7.223/tv/cditv.php?id=cdjjzx
成都都市生活,http://8.138.7.223/tv/cditv.php?id=cddssh
成都影视文艺,http://8.138.7.223/tv/cditv.php?id=cdyswy
成都公共频道,http://8.138.7.223/tv/cditv.php?id=cdgg
成都少儿频道,http://8.138.7.223/tv/cditv.php?id=cdse
成都蓉城先锋,http://8.138.7.223/tv/cditv.php?id=cdrcxf
金牛电视台,http://8.138.7.223/tv/cditv.php?id=jntv
温江电视台,http://8.138.7.223/tv/cditv.php?id=wjtv
高新电视台,http://8.138.7.223/tv/cditv.php?id=gxtv
新津电视台,http://8.138.7.223/tv/cditv.php?id=xjtv
大邑综合,http://8.138.7.223/tv/cditv.php?id=dyxwzh
彭州电视台,http://8.138.7.223/tv/cditv.php?id=pztv
蒲江电视台,http://8.138.7.223/tv/cditv.php?id=pjtv
锦江电视台,http://8.138.7.223/tv/cditv.php?id=jjtv
郫都新闻综合,http://8.138.7.223/tv/cditv.php?id=pdxwzh
青羊电视台,http://8.138.7.223/tv/cditv.php?id=qytv
青白江电视台,http://8.138.7.223/tv/cditv.php?id=qbjtv
都江堰电视台,http://8.138.7.223/tv/cditv.php?id=djytv
成华有线,http://8.138.7.223/tv/cditv.php?id=chyx
邛崃电视台,http://8.138.7.223/tv/cditv.php?id=qltv
武侯电视台,http://8.138.7.223/tv/cditv.php?id=whtv
简阳新闻综合,http://8.138.7.223/tv/cditv.php?id=jyxwzh
四川|巴中综合,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
四川|广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
剑阁综合频道,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8
四川|乐至综合,http://175.155.106.72:89/live1/live1.m3u8
四川|松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
四川|汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
四川|营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
阿坝藏语综合,http://apppull.aba-news.com.cn/live/be57fb5401901000b611a82100000000/playlist.m3u8?wsSecret=5d932b106deb38dfdd65bf463a0278f7&wsTime=2019657600
内江东兴新闻,http://dxpull.njdxrm.cn/live/93f6de420192100084d4e49300000000/playlist.m3u8?wsSecret=5af4267b22744b16a7d4bb75fed6b7e7&wsTime=2019657600
内江东兴新闻,http://dxpull.njdxrm.cn/live/93f6de420192100084d4e49300000000.flv?wsSecret=4a199390aad9a30e0a100f4d147051f9&wsTime=2019657600
德阳广汉综合,http://dcpull.ghrmt.cn/live/5c2bdb1a018f100098165ffc00000000/playlist.m3u8?wsSecret=0e9e279d000d65e46c102be4479c95c7&wsTime=2019657600
凉山冕宁电视,http://mnpull.sichuanmianning.cn/live/1a5459a9019410003d361ee300000000.flv?wsSecret=b8df352345af392b7a72dd454f97ec38&wsTime=2019657600
广安武胜综合,http://wspull.wsxrmt.com.cn/live/fb899c55019310000893a7cd00000000/playlist.m3u8?wsSecret=49781046550db1e8434768dc478f8b59&wsTime=2019657600
南充科教生活,http://ncrmpull.cnncw.cn/live/8f7f8d3101931000ffbe3ba700000000/playlist.m3u8?wsSecret=0148edb88bca6b49e86cc6ef96fb3ac3&wsTime=2019657600
成都简阳新闻综合,http://8.138.7.223/tv/sc.php?id=cd_jy1
绵阳梓潼综合,http://8.138.7.223/tv/sc.php?id=my_zt1
阿坝新闻综合,http://8.138.7.223/tv/sc.php?id=ab1
阿坝藏语综合,http://8.138.7.223/tv/sc.php?id=ab2
内江东兴新闻,http://8.138.7.223/tv/sc.php?id=nj_dx1
内江资中综合,http://8.138.7.223/tv/sc.php?id=nj_zz1
德阳广汉综合,http://8.138.7.223/tv/sc.php?id=dy_gh1
凉山甘洛综合,http://8.138.7.223/tv/sc.php?id=ls_gl1
凉山冕宁电视,http://8.138.7.223/tv/sc.php?id=ls_mn1
广安武胜综合,http://8.138.7.223/tv/sc.php?id=ga_ws1
眉山丹棱综合,http://8.138.7.223/tv/sc.php?id=ms_dl1
遂宁蓬溪新闻综合,http://8.138.7.223/tv/sc.php?id=sn_px1
松桃综艺,http://live.strmtzx.cn/stzy/sd/live.m3u8
松桃综艺,http://live.strmtzx.cn/stxw/playlist.m3u8
文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
西藏影视文化,http://php.jdshipin.com:8880/xztv.php?id=ys
青海|西宁综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
青海|西宁生活,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
宁夏吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8
宁夏吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8


https://tv.850930.xyz/pix.m3u,#genre#


https://freetv.fun/test_channels_original_new.txt,#genre#
cctv-4k,https://t.freetv.fun/live/cctv-4kgao-qing-5.m3u8
cctv-10,https://t.freetv.fun/live/cctv-10-4.php
cctv11,https://t.freetv.fun/live/cctv11-6.php
cctv11-戏曲,https://t.freetv.fun/live/cctv11-xi-qu-2.php
cctv13,https://t.freetv.fun/live/cctv13-5.php
cctv2-财经,https://t.freetv.fun/live/cctv2-cai-jing.php
cctv2-财经,https://t.freetv.fun/live/cctv2-cai-jing-2.php
cctv3,https://t.freetv.fun/live/cctv3-6.php
cctv-03,https://t.freetv.fun/live/cctv-03.php
cctv4,https://t.freetv.fun/live/cctv4-6.php
cctv-4-中文国际,https://t.freetv.fun/live/cctv-4-zhong-wen-guo-ji-5.php
cctv-4中文国际,https://t.freetv.fun/live/cctv-4-zhong-wen-guo-ji-4.m3u8
cctv-05,https://t.freetv.fun/live/cctv-05-1.php
cctv5plus,https://t.freetv.fun/live/cctv5-plus-2.php
cctv6,https://t.freetv.fun/live/cctv6-1.php
cctv6-电影,https://t.freetv.fun/live/cctv6-dian-ying-1.php
cctv-07,https://t.freetv.fun/live/cctv-07-1.php
广东少儿,https://t.freetv.fun/live/yan-dong-shao-er-4.m3u8
广东少儿,https://t.freetv.fun/live/yan-dong-shao-er-gao-qing-1.m3u8
广东影视,https://t.freetv.fun/live/yan-dong-ying-shi-3.m3u8
广东影视,https://t.freetv.fun/live/yan-dong-ying-shi-gao-qing-8.m3u8
成都简阳新闻综合,https://t.freetv.fun/live/cheng-du-jian-yang-xin-wen-zong-he-1.php
揭阳综合,https://t.freetv.fun/live/jie-yang-zong-he-gao-qing-3.m3u8
揭阳综合,https://t.freetv.fun/live/jie-yang-zong-he-gao-qing-8.m3u8
揭阳综合,https://t.freetv.fun/live/jie-yang-zong-he-gao-qing-9.m3u8
汕尾综合,https://t.freetv.fun/live/shan-wei-zong-he-gao-qing.m3u8
汕尾综合,https://t.freetv.fun/live/shan-wei-zong-he-gao-qing-7.m3u8
经济科教,https://t.freetv.fun/live/jing-ji-ke-jiao-gao-qing-5.m3u8
潮州综合,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-6.m3u8
眉山丹棱综合,https://t.freetv.fun/live/mei-shan-dan-leng-zong-he-1.php
电影,https://t.freetv.fun/live/dian-ying-1.php
电影,https://t.freetv.fun/live/dian-ying-8.m3u8
